DEVELOPER_ID,NAME
13796,Spacepup Entertainment
13797,Spaces of Play
13798,Spaces of Play UG
13799,Spacevb Studio
13800,Spacewave Software
13801,Spaghetti Code
13802,Spanking Machine
13803,Spark Plug Games
13804,"Spark Plug Games, LLC"
13805,Spark Unlimited
13806,Spark VR
13807,SparkLightGames
13808,Sparkly Games
13809,Sparks Games
13810,Sparkypants Studios LLC
13811,"Sparkypants Studios, LLC"
13812,Sparpweed
13813,Sparse GameDev
13814,Spasman Games
13815,Spawn Point OSK
13816,Spearhead Games
13817,Special Bit
13818,Special Circumstances
13819,Specialbit Studio
13820,Specter Game Studios
13821,Spectral Games
13822,Spectral Illusions
13823,Spectre EU
13824,Spectrum Games
13825,Spectrum Holobyte
13826,Spectrum Nox Media
13827,Specular Interactive
13828,Specular Theory
13829,Speed Potion
13830,SpeedFrame
13831,SpeedLittleFox
13832,Speedrobo Games
13833,Speedspark Studio
13834,Speedy
13835,Speelbaars
13836,Spelkraft
13837,Spell Helix
13838,Spellbind Studios
13839,Spellbook
13840,Spellbound
13841,Spellbound AG
13842,Spellbound Studios
13843,Spencer Brown
13844,Spencer Pilarski
13845,"Sperasoft, Inc."
13846,"Sphere, Inc."
13847,Spicy Gyro Games
13848,Spicy Horse
13849,Spicy Horse Games
13850,Spicy Tails
13851,Spider
13852,Spider Key Games
13853,Spiderling Studios
13854,Spidermonk Entertainment
13855,Spiders
13856,Spiders Studio
13857,Spiderweb Software
13858,Spiderwork Games
13859,Spidove
13860,Spiele-Palast GmbH
13861,SpielmannSpiel
13862,"Spike Chunsoft Co., Ltd."
13863,Spike Nail Studio
13864,Spike Productions
13865,Spiky Caterpillar
13866,Spiky Fish Games
13867,SpikySnail
13868,Spilt Milk Studios
13869,Spilt Milk Studios Ltd
13870,SpinTop Games
13871,SpinVR
13872,Spinal Games
13873,Spinix Games
13874,Spinning Hat Studio
13875,Spiral Game Studios
13876,Spiral House
13877,Spiral House Ltd.
13878,Spire Interactive
13879,Spiritwalk Games
13880,Spitoufs
13881,Splash Damage
13882,Splashteam
13883,Splendy Interactive
13884,Spline Games
13885,Split Polygon
13886,Splout Ltd.
13887,SpoNk
13888,Spooky Cat
13889,Spooky Doorway
13890,Spooky Squid Games Inc.
13891,SpookyFish Games
13892,Spoony Bard Productions
13893,Sport1 GmbH
13894,Sports Director Ltd
13895,Sports Interactive
13896,"Sports Mogul, Inc."
13897,Sports interactive
13898,Spotlightor Interactive
13899,Spotted Shark Studio
13900,Spotted Zebra Software LLC
13901,Sprakelsoft GmbH
13902,Spread Shot Studios LLC
13903,Spreadable Fruit
13904,Springloaded
13905,Spritewrench
13906,Sprocket Crash Games
13907,Sproing
13908,Spry Fox LLC
13909,Spydersoft
13910,Spyridon Thalassinos
13911,Spytihněv
13912,Squad
13913,Squadron Interactive
13914,Squanch Games
13915,Square Enix
13916,Square Enix Montréal
13917,Square Gem Software
13918,Squatting Penguins
13919,Squeaky Wheel
13920,Squeaky Wheel Studio Inc
13921,Squid In A Box Ltd
13922,Squid Monkey Studios
13923,Squiddershins
13924,Squidlit Ink.
13925,Squidpunch Studios
13926,Squinkifer Productions
13927,Squirrel Physics
13928,Squirrelbot Games
13929,Squish Studios LLC
13930,Sssjim7
13931,St. Michaels Girls School
13932,StEaMPuNk GaMeS
13933,Stabbarey
13934,Stacie McLaury
13935,Stack Interactive
13936,Stage 2 Studios
13937,Stage Clear Studios
13938,Stained Glass Llama
13939,Stainless Games
13940,Stainless Games Ltd
13941,Stainless Games Ltd.
13942,StainlessHeart
13943,Stairfall Institute
13944,StalkerAlex
13945,StalkerAlex..
13946,Stamina-Games
13947,Stand Off Software
13948,Standby
13949,"Standing Stone Games, LLC"
13950,Stanislaw Truchowski
13951,Stanley Lam
13952,StaplesVR
13953,Stapleton
13954,Star Bunny Enterprises
13955,Star Drifters
13956,Star Game Studios
13957,Star Gem Inc.
13958,Star Legion
13959,Star Speeder
13960,Star Studios
13961,Star Tactics Team
13962,Star Vault AB
13963,StarAura
13964,StarBlade
13965,StarBury.Ninja​
13966,StarCruiser Studio S.L.
13967,StarQuail Games
13968,StarSystemStudios™
13969,StarWraith 3D Games LLC
13970,Starbreeze
13971,Starbreeze Studios
13972,Starbreeze Studios AB
13973,Stardale Studio
13974,Stardock Entertainment
13975,Stardog Games
13976,Starfish-SD Inc
13977,Starfish-SD Inc.
13978,Starkom Entertainment
13979,Starlight Studios
13980,Starlight Visual
13981,Starloop Studios
13982,Starloop Studios S.L.
13983,Starloop Studios SL
13984,Starni Games
13985,Starodymov
13986,Start VR
13987,StartUp Studios
13988,Startreming
13989,"StartupTim, LLC"
13990,StarvingIndieDeveloper
13991,Starwind Games
13992,StarworkGC
13993,Stas Shostak
13994,State of Play Games
13995,Stately Snail
13996,Statespace
13997,Static City Games
13998,Static Dreams
13999,Static Shell Studios
14000,Station 437
14001,Statto Software
14002,StaudSoft
14003,Stay Awake Games
14004,Ste Curran
14005,Steady Mushroom Ltd.
14006,Stealthygolem
14007,Steam Blade Games
14008,Steamberry Studio
14009,Steambot
14010,Steampunk Wizards
14011,Steedie
14012,Steel Arts
14013,Steel Crate Games
14014,Steel Monkeys
14015,Steel Wing
14016,Steel Wool Games
14017,Steel Wool Studios
14018,SteelRaven7
14019,SteelSeed
14020,Steele Dalton
14021,Steelehouse VR Studios
14022,Stefan Elsen
14023,Stefan Evers
14024,Stefan Fleischer
14025,Stefan Kelnberger
14026,Stefan Klaus
14027,Stefan Preuss
14028,Stefan Stankovic
14029,Stegalosaurus Game Development
14030,Stegersaurus Software Inc.
14031,Stegobubbles
14032,Stegosoft Games
14033,Stein Bock Games
14034,SteinBock Games
14035,Stelex Software
14036,Stellar Circle
14037,Stellar Jay Studios
14038,Stellar Jockeys
14039,Stellar Oasis
14040,Stellar Sage Games
14041,StellarXiela
14042,StelloHexis
14043,Stem Tech
14044,Stenner Studios
14045,Step Dad Productions
14046,StepUnique
14047,Stepanov Dmitriy
14048,Stephan Weiss
14049,Stephane Bottin
14050,Stephane Graziano
14051,Stephane Valverde
14052,Stephen Crabb
14053,Stephen Lawrence Clark
14054,Stephen Long
14055,Stephen Miller
14056,Stephen Rickman
14057,Stephen Wu
14058,StephenAllen
14059,Stepiral Studio
14060,Steppe Hare Studio
14061,Stequer
14062,Stereo7 Games
14063,"Steve ""Khad"" Grant"
14064,Steve Antoniadis
14065,Steve Fox
14066,Steve Gabry
14067,Steve Gal
14068,Steve Jarman
14069,Steve McRae
14070,Steve Nunez
14071,Steve OGorman
14072,Steve Tierney
14073,Stevemata
14074,Steven Colling
14075,Steven Luo
14076,Steven Mildenhall
14077,Steven Taylor
14078,StevenHarmonGames
14079,Stickmen Studios
14080,Sticky Rice Games
14081,Sticky Studios
14082,Stijn Van Cauter
14083,Stijn Van Coillie
14084,StikiPixels
14085,Still Games
14086,Still Running
14087,Sting
14088,Stingbot Games
14089,Stinky Puppy
14090,Stirfire Studios
14091,Stitch Heads Entertainment
14092,Stitch Media
14093,Stitched Mouth Studios
14094,Stochastic Lints
14095,Stoic
14096,Stolen Couch Games
14097,Stolpskott Studios
14098,Stone Monkey Studios
14099,"Stone Pixel Games, LLC."
14100,StoneTide Indie Dev Team
14101,Stonebrick Studios UG
14102,Stonehill Games
14103,Stonepunk Studios
14104,Stoner Tomohito
14105,Stoneworks Games
14106,Storia
14107,Storm Isle Productions
14108,Storm Sharks Production
14109,Storm in a Teacup
14110,StormBorn Studio
14111,StormBrewers
14112,StormBringer Studios
14113,StormCube Games
14114,Stormcloud Games
14115,Storme Games
14116,Stormind Games
14117,Storming Tech
14118,Stormlord Games
14119,Stormregion
14120,Stormseeker Games
14121,Stormtide
14122,StoryTale Studios
14123,Storybird
14124,Storybird Games
14125,Storycentric Worlds
14126,Storyline Team
14127,Storyyeller Games
14128,Stout Games
14129,Straandlooper
14130,Straight Right
14131,Straitlace Studios
14132,Stranga
14133,Strange Company
14134,Strange Fire
14135,Strange Loop Games
14136,StrangeLight Games
14137,Strangely Interactive Ltd
14138,"Strata Mixed Reality, Inc."
14139,Strategiae
14140,Strategic Designs Ltd.
14141,Strategy Empire
14142,Strategy First
14143,Strategy Mill
14144,"Strawberry Game Studios, LLC"
14145,Strawdog Studios Ltd
14146,Stray Fawn Studio
14147,Stray RamBling
14148,Straylight Entertainment
14149,Straywire
14150,Street Lamp Games
14151,StreetDog
14152,Streko Graphics
14153,"Strength in Numbers Studios, Inc"
14154,Stress Level Zero
14155,Streum On Studio
14156,Strides Interactive
14157,Strike Games
14158,Stroboskop
14159,Strodio
14160,Stroe Andrei
14161,Stromsky
14162,Strong Cube
14163,Strongbow
14164,Struckd AG
14165,Struct9
14166,Stubborn Horse Studios
14167,Studio 1983
14168,Studio 397
14169,Studio 4D
14170,Studio Albatros
14171,Studio Asterism
14172,Studio Axiom
14173,Studio Baikin
14174,Studio Bean
14175,Studio Beast
14176,Studio Bidon Games
14177,Studio Binokle
14178,Studio Captivate
14179,Studio Chahut
14180,Studio Christmas
14181,Studio Clangore
14182,Studio Coattails
14183,Studio Craft Development
14184,Studio Crown Crest
14185,Studio Cypix
14186,Studio Desgraff
14187,Studio Egg Roll
14188,Studio Elfriede
14189,Studio Eres
14190,Studio Evil
14191,Studio Fawn
14192,Studio Fizbin
14193,Studio Forge Ltd
14194,Studio GU
14195,Studio Gamaii
14196,Studio Gauntlet
14197,Studio Gier
14198,Studio Goya
14199,Studio HG
14200,Studio HK
14201,Studio JAW
14202,Studio Jimothy
14203,Studio Kosen
14204,Studio MDHR Entertainment Inc.
14205,Studio Monolith
14206,Studio Mori
14207,Studio Namaapa
14208,Studio Nanafushi
14209,Studio Nihilominus
14210,Studio Nyx
14211,Studio Odin Inc.
14212,Studio Oleomingus
14213,Studio Paint
14214,Studio Pieplus
14215,Studio Pixel
14216,Studio RO
14217,"Studio Roqovan, Inc."
14218,Studio Saizensen
14219,Studio Seven
14220,Studio Shen
14221,Studio Shoutarou
14222,Studio SiestA
14223,Studio Snowspot
14224,Studio Sott
14225,Studio Stobie
14226,Studio TeamShuriken
14227,Studio Thug Life
14228,Studio Trapcard
14229,Studio Vrtinec
14230,Studio Wasabi
14231,Studio Whisky Tango Inc.
14232,Studio Wildcard
14233,Studio Work3
14234,Studio Wumpus
14235,Studio by the Bay
14236,Studio spektar
14237,Studio Élan
14238,Studio-Space RA
14239,"Studio217, LLC"
14240,Studio229
14241,Studio4
14242,Studio48
14243,StudioBACKSTAGE
14244,StudioFriends
14245,StudioGIW
14246,StudioQi
14247,StudioS
14248,Studios iLLOGIKA
14249,Stuffed Castle Studios
14250,Stuido Studios
14251,Stuka Games Inc
14252,Stumphead Games
14253,Stumphead Games LLC
14254,Stun Games
14255,Stunlock Studios
14256,Stupid Stupid Games
14257,Stygian Software
14258,Stylus Software
14259,Sub Orbital Software
14260,Subaltern Games
14261,"Subaltern Games, LLC"
14262,Subatomic Studios LLC
14263,Subdream Studios
14264,Subjective
14265,Submersivo Game Studio
14266,Subreality Studios LLC.
14267,Subscience Studios
14268,Subset Games
14269,Subsoap
14270,Substantial
14271,Subtle Games
14272,Subvert Games
14273,Subworld
14274,Suchworks Ltd
14275,SuckerFree Games
14276,Sudden Event Studios
14277,SudoTilt
14278,SugGames
14279,SugarHyped
14280,Sugarsnapp Games
14281,Sugoi Yellow
14282,Suits & Sandals
14283,Sujin Ri
14284,Sukeban Games
14285,Sullivan Boyd
14286,Sultan Sultanov
14287,Sultan.emr
14288,Sulton
14289,Sumalab
14290,Suminell Studios
14291,Summer Media
14292,Sumo Digital
14293,Sumo Digital Ltd
14294,Sumom Games
14295,Sun Dogs
14296,Sun Labyrinth LLC
14297,Sun Pixel
14298,Sun&Eyes
14299,Sun-Studios
14300,SunMaster
14301,SunRay Games
14302,Suncrash
14303,Sundae Factory
14304,Sundae Month
14305,Sundew Studios
14306,SuneX Games
14307,Sunfall games
14308,Sunfire Software
14309,Sunfleck Software
14310,Sungazer Software
14311,Sungift Games
14312,Sunight Games
14313,SunkenFish
14314,Sunlight Games
14315,Sunny Show
14316,Sunnyview
14317,Sunrise9
14318,Sunscale Studios
14319,Sunshine Games
14320,SunshineOvercast
14321,Sunside Inc
14322,"Sunstone Games, LLC."
14323,Sunstorm Interactive
14324,Sunward Games
14325,Suomen Kuljetusturva Oy
14326,Suomi-Peli
14327,Supa Serious
14328,Super Awesome Hyper Dimensional Mega Team
14329,Super Bit Machine
14330,Super Dead LLC
14331,Super Duper Garrett Cooper
14332,Super Evil Megacorp
14333,Super Fun Games
14334,Super Games Studio
14335,Super God
14336,Super Icon Ltd
14337,Super Legit Games
14338,Super Mega Team
14339,Super Punk Games
14340,Super Puzzle Studios
14341,Super Retro Duck
14342,Super Soul LLC
14343,Super Squared
14344,Super Strong Games
14345,Super Suite Studios
14346,Super Trampers Studio
14347,Super X Studios LLC
14348,Super63
14349,Super77
14350,SuperChop Games
14351,SuperSixStudios
14352,SuperSmashingGreat Games
14353,SuperTry Studios
14354,SuperVillain Studios
14355,Superboss Games
14356,Superbrothers
14357,Supergiant Games
14358,Supergonk
14359,Supermedium
14360,Supersonic Software
14361,Superstruct
14362,Superthumb
14363,Supertype
14364,Supine
14365,Suppressive Fire Games
14366,Supra Games
14367,Supreme Clans Entertainment
14368,Sure Games
14369,SureAI
14370,SureCreator
14371,Sureal
14372,Surf Monster Studio
14373,Suricate Software
14374,Surreal Games
14375,Surrealscape Studios
14376,Survios
14377,Sushee
14378,Suspicious Box
14379,Suspicious Developments
14380,Suspicious Ducks
14381,"Suzhou DaYu Network Technology Co., Ltd."
14382,Svajūnas Žemaitis
14383,Svantech Studios
14384,Svarog Studios
14385,Sven Co-op Team
14386,Sven Kohn
14387,Sven Möhring
14388,Svution
14389,Svyatoslav Pilipenko
14390,Swag Soft Holdings Pte Ltd
14391,Swagabyte Games
14392,Swarog Games
14393,SweepBros
14394,Sweet Bandits Studios
14395,Sweet Dog Studios
14396,Sweet Roll Studio LLC.
14397,Sweet Slush Games
14398,Sweet Studio Labs
14399,SweetApple
14400,SweetChiel
14401,Swift Limit Games
14402,Swimming Scorpions
14403,Swinfjord-Games
14404,Swing Swing Submarine
14405,Switchblade Monkeys Entertainment
14406,Switchpilot
14407,Swizzle llc
14408,Swordtales
14409,SyKoHPaTh
14410,Syberstudio
14411,Sylph
14412,Sylphe Labs
14413,Sylvain Harlaut
14414,Sylvain Seccia
14415,Sylvain Tegroeg
14416,Sylvan Studios LLC
14417,Sylvestrina
14418,Symmetric Games
14419,Symmetrical
14420,Symptomatic Productions
14421,Synamon Inc.
14422,Synapse Games
14423,Synaptic Insight Technology Systems
14424,Synaptic Response
14425,"SynapticSwitch, LLC"
14426,"SynaptixGames, LLC"
14427,"Synersteel Studio, LLC"
14428,Synetic
14429,Synnergy Circle Games
14430,Synodic Arc
14431,Synset
14432,Synter Games
14433,Synty Studios
14434,Syrena Interactive
14435,Syrin Studios
14436,Sysdia Games
14437,System 3
14438,System Era Softworks
14439,System Erasure
14440,System Prisma
14441,SystemSoft Alpha Cooperation
14442,SystemSoft Alpha Corporation
14443,Systemic Games
14444,Systence Games
14445,Szocs Robert
14446,Sólfar Studios
14447,Sørb
14448,Søren Trautner Madsen
14449,T Allen Studios
14450,T-Bull S.A.
14451,T-Rex Games
14452,T-Rexcellent Studios
14453,T.D
14454,T.F. Wright
14455,T3 Entertainment
14456,T34 Studio
14457,T3Entertainment
14458,T4 Interactive
14459,"TABOT, inc."
14460,TACS Games
14461,TAD Productions AB
14462,TAITO CORP.
14463,TAKAGISM Inc.
14464,TALEROCK
14465,TALESSHOP
14466,"TALESSHOP Co., Ltd."
14467,TAMSOFT
14468,TANTANMEN
14469,TARO
14470,TAS Systems
14471,TAS Systems Corp
14472,TB Games
14473,TBA Games
14474,TBD
14475,TBDTS Games
14476,TCHOW
14477,TCR
14478,TDZ Games
14479,TEAM HORAY
14480,TEAM TANDS PLUS
14481,TEAM101
14482,TEAM_ETS
14483,TECHHOME
14484,TECOPARK
14485,TEHO Games
14486,TEN TIULENYA team
14487,TEN10 Games
14488,TERARIN GAMES
14489,TERC
14490,TERNOX
14491,TGA Company LLC
14492,TGI Game Studio
14493,THE BROTHERHOOD
14494,THEEY STORE PTE. LTD.
14495,THQ Nordic
14496,THREE ONE ZERO
14497,TIKIPOD
14498,TIPA Games Berlin
14499,TK
14500,TK Studio
14501,TKG Inc.
14502,TM xR Lab
14503,TML-Studios
14504,TMR
14505,TNT Team
14506,TOG
14507,TOK Labs
14508,"TOM CREATE CO.,LTD."
14509,TOMAGameStudio
14510,TORaIKI
14511,TOYBOX
14512,TOYBOX Inc.
14513,TOYBOX lnc.
14514,TPM.CO SOFT WORKS
14515,TPP Studio
14516,TR8 Torus Studios
14517,"TREND, Soft Pro"
14518,"TREND, Softpro"
14519,TREON Games
14520,TRI.G
14521,TRIANGLE SERVICE
14522,TRT World
14523,"TSMOUNT, Inc."
14524,TSN Entertainment
14525,TSS Studio
14526,TT Fusion
14527,TT Games
14528,TT Games Ltd
14529,TTCX Inc.
14530,TUNNEL no.73
14531,TURBOGUN
14532,TWOODY PRODUCTIONS
14533,TYB Publishing
14534,TYSoft
14535,T_T Games
14536,Taba Games
14537,Tabc3dd
14538,"Table 9 Studio, LLC"
14539,Table Flip Games
14540,Tabletopia Inc.
14541,Tachi
14542,Tachyon Factory
14543,"Tachyon Inc.,"
14544,Taco Truck Games
14545,Tactic Studios Inc.
14546,Tactical AR
14547,Tactichaos
14548,Tadej Fius
14549,Taggrin
14550,Tagunda LLC
14551,Tailwind Games
14552,Tainted Games
14553,Taito
14554,Taka
14555,"Takahito Ito, Cesar Hidalgo, et al."
14556,Take Top
14557,Taktyl Studios
14558,Talawa Games
14559,Tale Studios
14560,Tale of Tales
14561,TaleWorlds Entertainment
14562,Talecore Studios
14563,Talentplace
14564,Talespin
14565,Tall Guy Productions
14566,Tall James Games
14567,Tall Story Studios
14568,Tall Studios
14569,Tall Tail Studios
14570,Tallbeard Studios LLC
14571,Talpel Games
14572,Tama Global
14573,Tamalaki
14574,Tamamo Studio
14575,Tamasenco
14576,Tamationgames
14577,Tamaya Kagiya
14578,Tamer Gölgesiz
14579,Tammeka Games
14580,Tamsoft
14581,Tangled Mess Games
14582,Tango Gameworks
14583,Tangrin Entertainment
14584,Tanki Online Ltd.
14585,Tanner Upthegrove
14586,Tanny Tran
14587,Tantawowa
14588,Tantrum Lab
14589,Tantum Games
14590,Tanya Short
14591,Taotie Industries
14592,Tap It Games
14593,Tap To Win
14594,TapBlaze
14595,Tapinator
14596,Tapio Holopainen
14597,Taploft Sp. z o.o.
14598,Tapteek
14599,Taranasus Studio
14600,TarasB
14601,Tarboosh Games
14602,TarbuttonStudio
14603,Targem Games
14604,Targhen Games
14605,Targon Studios
14606,Tarkin Studios
14607,Tarsier Studios
14608,Tasharen Entertainment Inc.
14609,Taste Games
14610,"Tastee Beverage Studios, LLC"
14611,Tasty Delicious Games
14612,Tasty Poison
14613,Tasty Stewdios LLC
14614,Tatamibeya 畳部屋
14615,Tate Multimedia
14616,TatriX
14617,Tatuzova Tatiana
14618,Tatyana Murzina
14619,Tavern Games
14620,Tavius Woods (art)
14621,Tavo
14622,TawStudio Entertainment
14623,TaxSoft
14624,Tayanna Studios
14625,Tayfun Tuna
14626,Tayfun Zeytun
14627,Taylor Marsh
14628,Taylor Stapleton
14629,Tazigen Clock
14630,Tchagata Games
14631,Tea & Cake Games
14632,Tea Clipper Games Ltd
14633,Tea-Powered Games
14634,Teal Fire
14635,TealDev
14636,TealRocks Studio
14637,Team & Target Game Studios
14638,Team 17
14639,Team 17 Digital Ltd
14640,Team 21 Studio
14641,Team 33
14642,Team 4U
14643,Team 6
14644,Team 6 Studios
14645,Team 7 Lives
14646,Team A.R.G.
14647,Team Above
14648,Team Amorous
14649,Team Andres
14650,Team Arborium
14651,Team B Laboratory
14652,Team B.R.O.S.
14653,Team Blub Blub
14654,Team Bondi
14655,Team Bravo Limited
14656,Team CPRC
14657,Team Cat n Mice
14658,Team Cats & Bears
14659,Team Cherry
14660,Team Chesster
14661,Team Clockworks
14662,Team Colorblind
14663,Team D-13
14664,Team D.T.R.
14665,Team DOTS
14666,Team DYO
14667,Team Dogpit
14668,Team ERROR
14669,Team Eleven
14670,Team Entropy
14671,Team Eyepatch
14672,Team Firestorm
14673,Team Flow
14674,Team Fork
14675,Team Fractal Alligator
14676,Team Frizz
14677,Team Fugl
14678,Team Full Sail
14679,Team Fusion Simulations
14680,Team Future LLC
14681,Team GR
14682,Team Gizmoid
14683,Team Gotham
14684,Team Grappling Hook
14685,Team Grybanser Fox
14686,Team Guazú
14687,Team HalfBeard
14688,Team Indev
14689,Team Isolation
14690,Team Jolly Roger
14691,Team Junkfish
14692,Team Klaw
14693,Team Kryll
14694,Team KwaKwa
14695,Team Ladybug
14696,Team Lambda
14697,Team Major League Gladiators
14698,Team Mariupolis
14699,Team Monad
14700,Team Monkey
14701,Team Murder
14702,Team Möns
14703,Team NINJA
14704,Team Navigator
14705,Team Neetbytes
14706,Team Nekojishi
14707,Team Neon Snakes
14708,Team Ninja Thumbs
14709,Team Nomad
14710,Team OctoPoodle
14711,Team Overbloom
14712,Team Pea
14713,Team Polykroma
14714,Team Poodle
14715,Team Psykskallar
14716,Team RUN!
14717,Team Replay
14718,Team Reptile
14719,Team Reset
14720,Team Robot Black Hat
14721,Team Salvato
14722,Team Seven
14723,Team Shifty
14724,Team Shuriken
14725,Team Spicy
14726,Team Spieluhr
14727,Team Summer Nightmare
14728,Team Syukino
14729,Team Taju
14730,Team TatoTaco
14731,Team Toaster
14732,"Team Tori, LLC"
14733,Team Train Frontier
14734,Team Tripleslash
14735,Team Wizard Prison
14736,Team Wood Block
14737,Team Zimno
14738,Team in Time
14739,Team of Light Media LLC
14740,Team-Jungle
14741,Team.WM
14742,Team17 Digital Ltd
14743,Team17 Software Ltd.
14744,Team2Bit
14745,Team6 game studios
14746,Team8 Studio
14747,TeamCrew
14748,TeamKRAMA
14749,TeamNPC
14750,TeamNova
14751,TeamStormVR
14752,TeamTO Games
14753,TeamTOCH
14754,TeamTop Games
14755,TeamTrap
14756,TeamWaterFly
14757,Teamkerberos
14758,Teamomega
14759,Teatime Research Ltd.
14760,Teawork Dev
14761,Tech Warrior-Dylan Dugan
14762,TechBridge Interactive
14763,Techland
14764,Technetium Games
14765,Technical Entertainment
14766,Technically Competent
14767,Technicat LLC
14768,TechnoBrake
14769,Technocrat Games
14770,Technomancy Studios
14771,Techone Game Studio
14772,TechoneGame
14773,Techway
14774,Tecsi Aron
14775,Tectonic VR
14776,TeeKoo Games Ltd
14777,TeePee Studios
14778,TeeRax
14779,Teemo Soft
14780,Teeworlds Team
14781,Tehawar
14782,Teknopants
14783,Teku Studios
14784,Telehorse
14785,Telepaths Tree
14786,"Teleporter Realities, Inc."
14787,Telestic Studios
14788,Teletower Studios
14789,Televisor
14790,Telltale Games
14791,Tellurion Mobile
14792,"Telophase Studios, LLC"
14793,Tempera Games
14794,Temple Gates Games
14795,TempleTiger
14796,Tempo Wizard
14797,Ten Percent Red
14798,Tencent Games
14799,Tenco
14800,Tender Claws
14801,Tendershoot
14802,Tendogames
14803,Tendril Studio
14804,Tennen-sozai
14805,TensionSplice
14806,Tentacle Games
14807,"Tenwall Creatives, Inc."
14808,Teotl Studios
14809,Tephra Company
14810,Tequila Works
14811,"Tequila Works, S.L."
14812,Tequilabyte Studio
14813,Terahard Ltd
14814,Terapoly
14815,Terminal Press
14816,Terminal Reality
14817,Termite Farm
14818,TernGame
14819,Tero Lunkka
14820,Terra Nova Development
14821,Terri Vellmann
14822,Terrible Posture Games
14823,Terrible Toybox
14824,Terrifying Jellyfish
14825,Terry Cavanagh
14826,Terry Kaleas
14827,Tesseract Interactive
14828,Tesseract Software
14829,Test3 Projects
14830,TestTubeGames
14831,Tetabester
14832,TetedeBUG
14833,Tethys Interactive LLC
14834,Tetravoxel Limited
14835,Teveru
14836,Texel Raptor
14837,Teyon
14838,Thaddeaus Campbell
14839,Thalasse Games
14840,ThankCreate Studio
14841,ThankGame.com
14842,That One Game Studio
14843,That Table Games
14844,ThatGame Pty Ltd
14845,ThatGuyGilby
14846,ThatWhichIs Media
14847,Thatcher Productions
14848,The 3DO Company
14849,"The Abbots Book, LLC"
14850,The Airship Abstraction
14851,The Alpha Company
14852,The Archotek Project Team
14853,The Artistocrats
14854,The Assembly Line
14855,The Astronauts
14856,The Awesome Game Studio
14857,The Balance Inc
14858,The Bane Of Asphodel Team
14859,The Barberians Game Studio
14860,The Battle for Wesnoth Project
14861,The Bearded Ladies
14862,The Behemoth
14863,The Binary Mill
14864,The Bitfather
14865,The Bitmap Brothers
14866,The Black Jester
14867,The Body VR LLC
14868,The Bratans
14869,The Burning Red
14870,The Burning Red Design
14871,The Cable Center
14872,The Chinese Room
14873,The Collective
14874,The Commander
14875,The Conjurers Tower
14876,The Creative Assembly
14877,The Crimson Nights Team
14878,The Crow Studios
14879,The Cursed Revolver
14880,The DF Team
14881,The Dangerous Kitchen
14882,The Dashing Crate
14883,The Deep End Games
14884,The Department of Silly Stuff
14885,The Dept of Silly Stuff
14886,The Digital Village
14887,"The Dirigiballers, LLC"
14888,The Domaginarium
14889,The Dragonloft
14890,The Dreamers Guild
14891,The Drone Racing League
14892,The Dust S.A.
14893,The Engine Company
14894,The Escape Team
14895,The Exact Co.
14896,"The Family, LLC"
14897,The Farm 51
14898,The Farm 51 Group SA
14899,The Fear Corp
14900,The Foregone Syndicate
14901,The Fun Pimps
14902,The Future Of Videogames
14903,The Game Bakers
14904,The Game Bakery
14905,The Game Brewery
14906,The Game Creators
14907,The Game Forger
14908,The Game Kitchen
14909,The Game Species
14910,The Gentlebros
14911,The Geometry Boxers
14912,The Glitch Factory
14913,The Good Mood Creators
14914,The Gunseed Collab
14915,The Hazardous Dude
14916,The Hideout
14917,The Holodeck
14918,The House of Fables
14919,The Hyper Carries!
14920,The Idea Software
14921,The Impossible Object
14922,The Indie Forge
14923,The Indie Stone
14924,The Irregular Corporation
14925,The Knights of Unity
14926,The Light Sword Team
14927,The Lordz Games Studio
14928,The Ludicrous Ones
14929,The Lunatic Tilemaps
14930,The Major Game Company
14931,The Man Who Flew Away
14932,The MegaByte
14933,The Men Who Wear Many Hats
14934,The Mill
14935,The Mojo Collective
14936,The Molasses Flood
14937,The Moonwalls
14938,The Most
14939,The Munky
14940,The Museum of Technology
14941,The Mustard Corporation
14942,The Negatives
14943,The Net Champs
14944,The Ninth Art
14945,The Odd Gentlemen
14946,The Owl Prophecy
14947,The Paper Robot
14948,The Pixel Hunt
14949,The Pixel Mine Ltd
14950,The Pompous Pixel
14951,The Pulse
14952,The Quadsphere
14953,The Quantum Astrophysicists Guild
14954,The Quinnspiracy
14955,The Revera Corporation
14956,The Revills Games
14957,The Rock Studio
14958,The Rogue Initiative
14959,The Secret Experiment
14960,The Secret Games Company
14961,The Secret Location
14962,The Secret Pie
14963,The Selenite Forge
14964,The Shady Gentlemen
14965,The Sherrinford
14966,The Shoebox Diorama (Daniel Ernst)
14967,The Sims Studio
14968,The Simutrans Team
14969,The Snarktopus
14970,The Sociopath Software
14971,The Software Farm
14972,The Software Refinery
14973,The Station
14974,The Stonebot Studio
14975,The Stork Burnt Down
14976,The Story Mechanics
14977,The Storytelling Studio
14978,The Strangers
14979,The Strike Team
14980,The Sun Will Rise Team
14981,The Tambourine
14982,The Team Who Must Not Be Named
14983,The Third Floor London Ltd
14984,"The Third Floor, Inc"
14985,The Tiniest Shark
14986,The Unwelcomed Studios
14987,The Vanir Project
14988,The Virtual Reality Company
14989,The Voxel Agents
14990,The Wandering Ben
14991,The Work Club
14992,The Working Parts
14993,The World Outside
14994,The Young Socratics
14995,The pocket company
